Metric,Dataset,Model,Method,ScoreType,Score
BLEU,wmt19_lten,Llama 3.1 8B,MTE,Raw,0.39036849251539396
BLEU,wmt19_lten,Llama 3.1 8B,MTE,Detrended,0.37254234559836874
BLEU,wmt19_lten,Llama 3.1 8B,MCSE,Raw,0.050890635125041744
BLEU,wmt19_lten,Llama 3.1 8B,MCSE,Detrended,0.25248048595312383
BLEU,wmt19_lten,Llama 3.1 8B,MCNSE,Raw,0.3326789296031722
BLEU,wmt19_lten,Llama 3.1 8B,MCNSE,Detrended,0.33230161552052595
BLEU,wmt19_lten,Llama 3.1 8B,LSRL,Raw,0.24862335788806228
BLEU,wmt19_lten,Llama 3.1 8B,LSRL,Detrended,0.2721679989397067
BLEU,wmt19_ruen,Llama 3.1 8B,MSP,Raw,0.24760185930495232
BLEU,wmt19_ruen,Llama 3.1 8B,MSP,Detrended,0.4113416882882878
BLEU,wmt19_ruen,Llama 3.1 8B,PPL,Raw,0.42788545658231947
BLEU,wmt19_ruen,Llama 3.1 8B,PPL,Detrended,0.44360360201160487
BLEU,wmt19_ruen,Llama 3.1 8B,MTE,Raw,0.4370914572812673
BLEU,wmt19_ruen,Llama 3.1 8B,MTE,Detrended,0.4362197163499324
BLEU,wmt19_ruen,Llama 3.1 8B,MCSE,Raw,0.15946312737923946
BLEU,wmt19_ruen,Llama 3.1 8B,MCSE,Detrended,0.2833237070580632
BLEU,wmt19_ruen,Llama 3.1 8B,MCNSE,Raw,0.362751419468769
BLEU,wmt19_ruen,Llama 3.1 8B,MCNSE,Detrended,0.35710968080604627
BLEU,wmt19_ruen,Llama 3.1 8B,LSRL,Raw,0.3178275956895244
BLEU,wmt19_ruen,Llama 3.1 8B,LSRL,Detrended,0.31344578194386497
BLEU,wmt14_csen,Gemma 2 9B,MSP,Raw,0.17965237877599682
BLEU,wmt14_csen,Gemma 2 9B,MSP,Detrended,0.3569556640545108
BLEU,wmt14_csen,Gemma 2 9B,PPL,Raw,0.38586649752798935
BLEU,wmt14_csen,Gemma 2 9B,PPL,Detrended,0.3869649397076214
BLEU,wmt14_csen,Gemma 2 9B,MTE,Raw,0.36667803350327954
BLEU,wmt14_csen,Gemma 2 9B,MTE,Detrended,0.3695073044247025
BLEU,wmt14_csen,Gemma 2 9B,MCSE,Raw,0.08157703851037212
BLEU,wmt14_csen,Gemma 2 9B,MCSE,Detrended,0.23138762515224595
BLEU,wmt14_csen,Gemma 2 9B,MCNSE,Raw,0.31706368245110345
BLEU,wmt14_csen,Gemma 2 9B,MCNSE,Detrended,0.31728076011688755
BLEU,wmt14_csen,Gemma 2 9B,LSRL,Raw,0.3498446342326361
BLEU,wmt14_csen,Gemma 2 9B,LSRL,Detrended,0.35479275182691467
BLEU,wmt14_deen,Gemma 2 9B,MSP,Raw,0.24182226276406535
BLEU,wmt14_deen,Gemma 2 9B,MSP,Detrended,0.4729435884050488
BLEU,wmt14_deen,Gemma 2 9B,PPL,Raw,0.4921920132728986
BLEU,wmt14_deen,Gemma 2 9B,PPL,Detrended,0.49613739329459433
BLEU,wmt14_deen,Gemma 2 9B,MTE,Raw,0.48377831597287485
BLEU,wmt14_deen,Gemma 2 9B,MTE,Detrended,0.5027959513837132
BLEU,wmt14_deen,Gemma 2 9B,MCSE,Raw,0.14954176324784196
BLEU,wmt14_deen,Gemma 2 9B,MCSE,Detrended,0.34739529491443244
BLEU,wmt14_deen,Gemma 2 9B,MCNSE,Raw,0.4340593803522631
BLEU,wmt14_deen,Gemma 2 9B,MCNSE,Detrended,0.4341717231066328
BLEU,wmt14_deen,Gemma 2 9B,LSRL,Raw,0.4456071394858385
BLEU,wmt14_deen,Gemma 2 9B,LSRL,Detrended,0.45104178541599
BLEU,wmt14_ruen,Gemma 2 9B,MSP,Raw,0.23140215105143846
BLEU,wmt14_ruen,Gemma 2 9B,MSP,Detrended,0.3873971717151915
BLEU,wmt14_ruen,Gemma 2 9B,PPL,Raw,0.42210447613122304
BLEU,wmt14_ruen,Gemma 2 9B,PPL,Detrended,0.3708245023698405
BLEU,wmt14_ruen,Gemma 2 9B,MTE,Raw,0.4034900617929895
BLEU,wmt14_ruen,Gemma 2 9B,MTE,Detrended,0.3509385725862027
BLEU,wmt14_ruen,Gemma 2 9B,MCSE,Raw,0.12582855867175893
BLEU,wmt14_ruen,Gemma 2 9B,MCSE,Detrended,0.2139831504562253
BLEU,wmt14_ruen,Gemma 2 9B,MCNSE,Raw,0.328404580057214
BLEU,wmt14_ruen,Gemma 2 9B,MCNSE,Detrended,0.30630043699827036
BLEU,wmt14_ruen,Gemma 2 9B,LSRL,Raw,0.30696952524885146
BLEU,wmt14_ruen,Gemma 2 9B,LSRL,Detrended,0.26046005374828257
BLEU,wmt14_fren,Gemma 2 9B,MSP,Raw,0.1348305152356737
BLEU,wmt14_fren,Gemma 2 9B,MSP,Detrended,0.35523590945939454
BLEU,wmt14_fren,Gemma 2 9B,PPL,Raw,0.43325949342386394
BLEU,wmt14_fren,Gemma 2 9B,PPL,Detrended,0.41449872711289276
BLEU,wmt14_fren,Gemma 2 9B,MTE,Raw,0.43290006510281
BLEU,wmt14_fren,Gemma 2 9B,MTE,Detrended,0.412376954276046
BLEU,wmt14_fren,Gemma 2 9B,MCSE,Raw,0.08356340975096475
BLEU,wmt14_fren,Gemma 2 9B,MCSE,Detrended,0.26832798745565584
BLEU,wmt14_fren,Gemma 2 9B,MCNSE,Raw,0.3551191797041319
BLEU,wmt14_fren,Gemma 2 9B,MCNSE,Detrended,0.3419485172688599
BLEU,wmt14_fren,Gemma 2 9B,LSRL,Raw,0.2967760030504436
BLEU,wmt14_fren,Gemma 2 9B,LSRL,Detrended,0.30153336861528457
BLEU,wmt19_deen,Gemma 2 9B,MSP,Raw,0.26779644268156755
BLEU,wmt19_deen,Gemma 2 9B,MSP,Detrended,0.5471662356112961
BLEU,wmt19_deen,Gemma 2 9B,PPL,Raw,0.5515211986258026
BLEU,wmt19_deen,Gemma 2 9B,PPL,Detrended,0.5549025051641007
BLEU,wmt19_deen,Gemma 2 9B,MTE,Raw,0.5378816190360929
BLEU,wmt19_deen,Gemma 2 9B,MTE,Detrended,0.5468266416058163
BLEU,wmt19_deen,Gemma 2 9B,MCSE,Raw,0.1601089486999817
BLEU,wmt19_deen,Gemma 2 9B,MCSE,Detrended,0.42078499403313185
BLEU,wmt19_deen,Gemma 2 9B,MCNSE,Raw,0.4810449690502229
BLEU,wmt19_deen,Gemma 2 9B,MCNSE,Detrended,0.48063877489536333
BLEU,wmt19_deen,Gemma 2 9B,LSRL,Raw,0.45645428042500386
BLEU,wmt19_deen,Gemma 2 9B,LSRL,Detrended,0.4608719082197602
BLEU,wmt19_fien,Gemma 2 9B,MSP,Raw,0.27410346762546217
BLEU,wmt19_fien,Gemma 2 9B,MSP,Detrended,0.4224788636855047
BLEU,wmt19_fien,Gemma 2 9B,PPL,Raw,0.4277259907514015
BLEU,wmt19_fien,Gemma 2 9B,PPL,Detrended,0.4282272915066778
BLEU,wmt19_fien,Gemma 2 9B,MTE,Raw,0.4248834136935488
BLEU,wmt19_fien,Gemma 2 9B,MTE,Detrended,0.4303224876842037
BLEU,wmt19_fien,Gemma 2 9B,MCSE,Raw,0.18796184707520566
BLEU,wmt19_fien,Gemma 2 9B,MCSE,Detrended,0.2814044203336168
BLEU,wmt19_fien,Gemma 2 9B,MCNSE,Raw,0.3473863192354463
BLEU,wmt19_fien,Gemma 2 9B,MCNSE,Detrended,0.34733918263275126
BLEU,wmt19_fien,Gemma 2 9B,LSRL,Raw,0.3239407036281355
BLEU,wmt19_fien,Gemma 2 9B,LSRL,Detrended,0.31518848200763344
BLEU,wmt19_lten,Gemma 2 9B,MSP,Raw,0.12481381003326221
BLEU,wmt19_lten,Gemma 2 9B,MSP,Detrended,0.33137569867669603
BLEU,wmt19_lten,Gemma 2 9B,PPL,Raw,0.3480369637261208
BLEU,wmt19_lten,Gemma 2 9B,PPL,Detrended,0.34799356930006603
BLEU,wmt19_lten,Gemma 2 9B,MTE,Raw,0.33159448028710653
BLEU,wmt19_lten,Gemma 2 9B,MTE,Detrended,0.33190236700684506
BLEU,wmt19_lten,Gemma 2 9B,MCSE,Raw,0.03502828274012261
BLEU,wmt19_lten,Gemma 2 9B,MCSE,Detrended,0.20010674986743687
BLEU,wmt19_lten,Gemma 2 9B,MCNSE,Raw,0.24060967937568317
BLEU,wmt19_lten,Gemma 2 9B,MCNSE,Detrended,0.24060504065609464
BLEU,wmt19_lten,Gemma 2 9B,LSRL,Raw,0.19743825973759363
BLEU,wmt19_lten,Gemma 2 9B,LSRL,Detrended,0.21388990081096465
BLEU,wmt19_ruen,Gemma 2 9B,MSP,Raw,0.23440029881635593
BLEU,wmt19_ruen,Gemma 2 9B,MSP,Detrended,0.39987119227597545
BLEU,wmt19_ruen,Gemma 2 9B,PPL,Raw,0.3991864013102949
BLEU,wmt19_ruen,Gemma 2 9B,PPL,Detrended,0.41002945274675984
BLEU,wmt19_ruen,Gemma 2 9B,MTE,Raw,0.395162453097421
BLEU,wmt19_ruen,Gemma 2 9B,MTE,Detrended,0.42135779352329056
BLEU,wmt19_ruen,Gemma 2 9B,MCSE,Raw,0.16028148173442688
BLEU,wmt19_ruen,Gemma 2 9B,MCSE,Detrended,0.27932480986834973
BLEU,wmt19_ruen,Gemma 2 9B,MCNSE,Raw,0.3473611473676502
BLEU,wmt19_ruen,Gemma 2 9B,MCNSE,Detrended,0.34940443938522897
BLEU,wmt19_ruen,Gemma 2 9B,LSRL,Raw,0.347836964600228
BLEU,wmt19_ruen,Gemma 2 9B,LSRL,Detrended,0.3473937514885617
BLEU,wmt14_csen,EuroLLM 9B,MSP,Raw,0.15039728930053503
BLEU,wmt14_csen,EuroLLM 9B,MSP,Detrended,0.3231489727170743
BLEU,wmt14_csen,EuroLLM 9B,PPL,Raw,0.40557601577855906
BLEU,wmt14_csen,EuroLLM 9B,PPL,Detrended,0.4012124353927788
BLEU,wmt14_csen,EuroLLM 9B,MTE,Raw,0.41164861644721146
BLEU,wmt14_csen,EuroLLM 9B,MTE,Detrended,0.4074960327363247
BLEU,wmt14_csen,EuroLLM 9B,MCSE,Raw,0.16069144216402506
BLEU,wmt14_csen,EuroLLM 9B,MCSE,Detrended,0.29467334558780595
BLEU,wmt14_csen,EuroLLM 9B,MCNSE,Raw,0.1788095318541504
BLEU,wmt14_csen,EuroLLM 9B,MCNSE,Detrended,0.16490755510746266
BLEU,wmt14_csen,EuroLLM 9B,LSRL,Raw,0.18913884815907772
BLEU,wmt14_csen,EuroLLM 9B,LSRL,Detrended,0.1859060847361269
BLEU,wmt14_deen,EuroLLM 9B,MSP,Raw,0.24938250617130225
BLEU,wmt14_deen,EuroLLM 9B,MSP,Detrended,0.4471780317595158
BLEU,wmt14_deen,EuroLLM 9B,PPL,Raw,0.4883243326553594
BLEU,wmt14_deen,EuroLLM 9B,PPL,Detrended,0.48779392830145213
BLEU,wmt14_deen,EuroLLM 9B,MTE,Raw,0.4961567924798283
BLEU,wmt14_deen,EuroLLM 9B,MTE,Detrended,0.500904156192571
BLEU,wmt14_deen,EuroLLM 9B,MCSE,Raw,0.23955631401750088
BLEU,wmt14_deen,EuroLLM 9B,MCSE,Detrended,0.37191606887655565
BLEU,wmt14_deen,EuroLLM 9B,MCNSE,Raw,0.31868832889417753
BLEU,wmt14_deen,EuroLLM 9B,MCNSE,Detrended,0.3176787664837769
BLEU,wmt14_deen,EuroLLM 9B,LSRL,Raw,0.30361636340457393
BLEU,wmt14_deen,EuroLLM 9B,LSRL,Detrended,0.3043352083574719
BLEU,wmt14_ruen,EuroLLM 9B,MSP,Raw,0.26610744036804557
BLEU,wmt14_ruen,EuroLLM 9B,MSP,Detrended,0.3950905848481072
BLEU,wmt14_ruen,EuroLLM 9B,PPL,Raw,0.42737198969175083
BLEU,wmt14_ruen,EuroLLM 9B,PPL,Detrended,0.36884304204627744
BLEU,wmt14_ruen,EuroLLM 9B,MTE,Raw,0.4527473330506991
BLEU,wmt14_ruen,EuroLLM 9B,MTE,Detrended,0.364750881353731
BLEU,wmt14_ruen,EuroLLM 9B,MCSE,Raw,0.22109964500663606
BLEU,wmt14_ruen,EuroLLM 9B,MCSE,Detrended,0.31974824274611596
BLEU,wmt14_ruen,EuroLLM 9B,MCNSE,Raw,0.2601370009961155
BLEU,wmt14_ruen,EuroLLM 9B,MCNSE,Detrended,0.23183894425730783
BLEU,wmt14_ruen,EuroLLM 9B,LSRL,Raw,0.2905818100087515
BLEU,wmt14_ruen,EuroLLM 9B,LSRL,Detrended,0.26964092449803284
BLEU,wmt14_fren,EuroLLM 9B,MSP,Raw,0.15171611246423802
BLEU,wmt14_fren,EuroLLM 9B,MSP,Detrended,0.32254074980340053
BLEU,wmt14_fren,EuroLLM 9B,PPL,Raw,0.4179142215956543
BLEU,wmt14_fren,EuroLLM 9B,PPL,Detrended,0.40525109640039486
BLEU,wmt14_fren,EuroLLM 9B,MTE,Raw,0.4475695478547477
BLEU,wmt14_fren,EuroLLM 9B,MTE,Detrended,0.43609718298591804
BLEU,wmt14_fren,EuroLLM 9B,MCSE,Raw,0.11952007296975559
BLEU,wmt14_fren,EuroLLM 9B,MCSE,Detrended,0.2735258413762573
BLEU,wmt14_fren,EuroLLM 9B,MCNSE,Raw,0.19936275849795235
BLEU,wmt14_fren,EuroLLM 9B,MCNSE,Detrended,0.19056038709702705
BLEU,wmt14_fren,EuroLLM 9B,LSRL,Raw,0.19607851724384318
BLEU,wmt14_fren,EuroLLM 9B,LSRL,Detrended,0.19611344877920692
BLEU,wmt19_deen,EuroLLM 9B,MSP,Raw,0.3125976812483881
BLEU,wmt19_deen,EuroLLM 9B,MSP,Detrended,0.5129696095295723
BLEU,wmt19_deen,EuroLLM 9B,PPL,Raw,0.5217234156284183
BLEU,wmt19_deen,EuroLLM 9B,PPL,Detrended,0.5262266810600242
BLEU,wmt19_deen,EuroLLM 9B,MTE,Raw,0.5216442411542933
BLEU,wmt19_deen,EuroLLM 9B,MTE,Detrended,0.537775182320927
BLEU,wmt19_deen,EuroLLM 9B,MCSE,Raw,0.2500726769719406
BLEU,wmt19_deen,EuroLLM 9B,MCSE,Detrended,0.39567422228417537
BLEU,wmt19_deen,EuroLLM 9B,MCNSE,Raw,0.3000087156053408
BLEU,wmt19_deen,EuroLLM 9B,MCNSE,Detrended,0.2870209962947284
BLEU,wmt19_deen,EuroLLM 9B,LSRL,Raw,0.3126597833423564
BLEU,wmt19_deen,EuroLLM 9B,LSRL,Detrended,0.3108848016544771
BLEU,wmt19_fien,EuroLLM 9B,MSP,Raw,0.2482901525360478
BLEU,wmt19_fien,EuroLLM 9B,MSP,Detrended,0.36651649908035283
BLEU,wmt19_fien,EuroLLM 9B,PPL,Raw,0.3709874528977555
BLEU,wmt19_fien,EuroLLM 9B,PPL,Detrended,0.3766940655234424
BLEU,wmt19_fien,EuroLLM 9B,MTE,Raw,0.35981769352182763
BLEU,wmt19_fien,EuroLLM 9B,MTE,Detrended,0.37318381438459325
BLEU,wmt19_fien,EuroLLM 9B,MCSE,Raw,0.2147414980982492
BLEU,wmt19_fien,EuroLLM 9B,MCSE,Detrended,0.3033757600886959
BLEU,wmt19_fien,EuroLLM 9B,MCNSE,Raw,0.2596023968187208
BLEU,wmt19_fien,EuroLLM 9B,MCNSE,Detrended,0.2573865260616633
BLEU,wmt19_fien,EuroLLM 9B,LSRL,Raw,0.24975602982260448
BLEU,wmt19_fien,EuroLLM 9B,LSRL,Detrended,0.2524952879390312
BLEU,wmt19_lten,EuroLLM 9B,MSP,Raw,0.13239282539816338
BLEU,wmt19_lten,EuroLLM 9B,MSP,Detrended,0.3177593354624544
BLEU,wmt19_lten,EuroLLM 9B,PPL,Raw,0.33972916914247914
BLEU,wmt19_lten,EuroLLM 9B,PPL,Detrended,0.32776611284295676
BLEU,wmt19_lten,EuroLLM 9B,MTE,Raw,0.3457257509254323
BLEU,wmt19_lten,EuroLLM 9B,MTE,Detrended,0.3201366415400932
BLEU,wmt19_lten,EuroLLM 9B,MCSE,Raw,0.09979681714456971
BLEU,wmt19_lten,EuroLLM 9B,MCSE,Detrended,0.2572710346944702
BLEU,wmt19_lten,EuroLLM 9B,MCNSE,Raw,0.2472592543746433
BLEU,wmt19_lten,EuroLLM 9B,MCNSE,Detrended,0.21920308542369948
BLEU,wmt19_lten,EuroLLM 9B,LSRL,Raw,0.2444259019885369
BLEU,wmt19_lten,EuroLLM 9B,LSRL,Detrended,0.24814954471295209
BLEU,wmt19_ruen,EuroLLM 9B,MSP,Raw,0.24215945212432755
BLEU,wmt19_ruen,EuroLLM 9B,MSP,Detrended,0.37364406121811294
BLEU,wmt19_ruen,EuroLLM 9B,PPL,Raw,0.3688321202683777
BLEU,wmt19_ruen,EuroLLM 9B,PPL,Detrended,0.3766007498127306
BLEU,wmt19_ruen,EuroLLM 9B,MTE,Raw,0.38495140853243337
BLEU,wmt19_ruen,EuroLLM 9B,MTE,Detrended,0.393437665456052
BLEU,wmt19_ruen,EuroLLM 9B,MCSE,Raw,0.2292232803264281
BLEU,wmt19_ruen,EuroLLM 9B,MCSE,Detrended,0.2897150644722943
BLEU,wmt19_ruen,EuroLLM 9B,MCNSE,Raw,0.22810773398298495
BLEU,wmt19_ruen,EuroLLM 9B,MCNSE,Detrended,0.22936733775699708
BLEU,wmt19_ruen,EuroLLM 9B,LSRL,Raw,0.25227776352979814
BLEU,wmt19_ruen,EuroLLM 9B,LSRL,Detrended,0.24834463428056316
